,,"Permisos Vigentes de Generación, Importación y Exportación de Energía Eléctrica",,,,,,,,,,,,,,,
,,Comisión Reguladora de Energía / Unidad de Electricidad,,,,,,,,,,,,,,,
,,Actualización: 31 de agosto de 2024,,,,,,,,,,,,,,,
Num,Permisionario,Modalidad,Fecha de Otorgamiento,Número de Permiso,Capacidad Autorizada (MW),Generación Estimada (GWh/Año),Inversion Estimada (Millones de Dólares),Fecha de Entrada en Operación,Energético Primario,Actividad Economica,Tecnología,Estado Actual,Entidad Federativa,Dirección,Empresa Líder,País de Origen,Subasta
79,"Ingenio Tamazula, S. A. de C. V.",AUT.,26/10/1998,E/116/AUT/98,20.6,23.38,$24.72,31/12/1991,Combustóleo y Bagazo de Caña,Azucarero,Bioenergía,En operación,Jalisco,"Boulevard Ramón Corona, Núm. 1126, Col. Centro, C.P. 49650, Tamazula de Gordiano, Jalisco","Grupo Industrial Azucarero de Occidente, S. A. de C. V.",México,
80,"Ingenio Alianza Popular, S. A. de C. V.",AUT.,03/11/1998,E/119/AUT/98,6.4,13.2,$7.56,31/12/1991,Combustóleo y Bagazo de Caña,Azucarero,Bioenergía,En operación,San Luis Potosí,"Domicilio conocido, Col. Tambaca, C.P. 79730, Tamasopo, San Luis Potosí","Financiera Nacional Azucarera, S. A.",México,
81,"Generadora Eléctrica San Rafael, S. A. P. I. de C. V.",AUT.,11/11/1998,E/121/AUT/98,28.8,150,$43.20,01/02/2016,Agua,Municipal,Hidroeléctrica,En operación,Nayarit,"a 16 km aguas abajo de la Central Aguamilpa, en la Presa Reguladora San Rafael, Municipio de Tepic, Nayarit.",Wal-Mart,Estados Unidos,
82,"Fuerza y Energía de Hermosillo, S. A. de C. V.",P.I.E.,23/11/1998,E/124/PIE/98,252.7,1768.7,$256.19,01/10/2001,Gas Natural,Productor Independiente,Ciclo combinado,En operación,Sonora,"Ejido de la Manga, Hermosillo, Sonora",Naturgy,España,
83,"Ingenio El Dorado, S. A. de C. V.",AUT.,03/12/1998,E/125/AUT/98,9.6,9.6,$11.34,31/12/1991,Combustóleo y Bagazo de Caña,Azucarero,Bioenergía,En operación,Sinaloa,"Calle Primera Núm. 1, Col. Centro, El Dorado, C.P. 80450, Culiacán, Sinaloa","Controladora de Negocios Azucareros, S. A. de C. V.",México,
84,"Central Anáhuac, S. A. de C. V.",P.I.E.,16/12/1998,E/128/PIE/98,528.7,3705,$536.00,18/01/2002,Gas Natural,Productor Independiente,Ciclo combinado,En operación,Tamaulipas,"Predio Núm. 463, Col. Agrícola Anáhuac, Valle Hermoso, Tamaulipas",Mitsui & Co. Power Americas,Japón,
85,"Mexicana de Hidroelectricidad Mexhidro, S. de R. L. de C. V.",AUT.,15/01/1999,E/130/AUT/99,30,146.2,$45.00,01/12/2006,Agua,Siderúrgico,Hidroeléctrica,En operación,Guerrero,"Presa “El Gallo”, sobre el río Cutzamala, Ejido la Cañada y el Pinzán, Muncipio de Cutzamala de Pinzón, Guerrero.",Enel Green Power,Italia,
86,"Enviroquip, S. de R. L. de C. V.",IMP.,08/02/1999,E/132/IMP/99,1.6,11.7,$0.38,17/05/1999,Importación,Importación,Importación,En operación,Sonora,"Avenida Dr. Samuel Ocaña, Lotes 4, 5, 6, 7, 8 y Lote s/n, Manzana 5, Parque Industrial de San Luis Río Colorado, Municipio de San Luis Río Colorado, 83455, Sonora",Enviroquip,Estados Unidos,
87,"Central Saltillo, S. A. de C. V.",P.I.E.,19/03/1999,E/133/PIE/99,232.47,1731,$235.68,10/11/2001,Gas Natural,Productor Independiente,Ciclo combinado,En operación,Coahuila,"Municipio de Ramos Arizpe, Coahuila",Mitsui & Co. Power Americas,Japón,
88,"Minera la Encantada, S. A. de C. V.",GEN.,09/04/1999,E/134/GEN/99,13.2,55,$11.88,31/12/1991,Diésel,Minero,Combustión Interna,En operación,Coahuila,"Casa De Fuerza s/n , Zona Industrial, Población de la Encantada, C.P. 27500, Ocampo, Coahuila",Grupo Peñoles,México,
89,"Energía Azteca VIII, S. de R. L. de C. V.",P.I.E.,02/06/1999,E/135/PIE/99,597,4399,$605.24,15/01/2002,Gas Natural,Productor Independiente,Ciclo combinado,En operación,Guanajuato,"Km. 82, Carretera Federal 57, Las Delicias, San Luis de la Paz, Guanajuato",Saavi,Inglaterra,
90,"Ingenio El Higo, S. A. de C. V.",AUT.,02/06/1999,E/136/AUT/99,21.8,26.4,$26.16,31/12/1991,Bagazo de Caña,Azucarero,Bioenergía,En operación,Veracruz,"Ribera, Núm. 39, Col. Zona Centro, C.P. 92401, El Higo, Veracruz","Impulsora Azucarera del Noroeste, S. A. de C. V.",México,
91,"Electricidad Águila de Tuxpan, S. de R. L. de C. V. ",P.I.E.,25/06/1999,E/139/PIE/99,535.56,3707.45,$542.95,16/12/2001,Gas Natural y Diésel,Productor Independiente,Ciclo combinado,En operación,Veracruz,"Fracción de terreno 220, del predio rústico denominado “Asunción y Santiago de la Peña”, Tuxpan, Veracruz",Mitsubishi Corporation,Japón,
92,"Ternium México, S. A. de C. V., Planta Monterrey",AUT.,12/07/1999,E/140/AUT/99,50,28,$45.00,31/12/1991,Gas Natural,Siderúrgico,Turbogás,En operación,Nuevo León,"Avenida los Angeles, Núm. 325 Oriente, C.P. 66452, San Nicolás de los Garza, Nuevo León",Termium,Luxemburgo,
93,"ArcelorMittal México, S. A. de C. V.",AUT.,20/07/1999,E/141/AUT/99,40,180.4,$48.00,31/12/1991,Gas Natural,Siderúrgico,Termoeléctrica Convencional,En operación,Michoacán,"Francisco J. Mujica, Núm. 1-B, Col. Centro, C.P. 60950, Lázaro Cárdenas, Michoacán","Arcelor Mittal Holland I, B. V.",Luxemburgo,
94,"Ingenio Adolfo López Mateos, S. A. de C. V.",AUT.,09/08/1999,E/142/AUT/99,13.5,21.6,$16.20,31/12/1991,Combustóleo y Bagazo de Caña,Azucarero,Bioenergía,En operación,Oaxaca,"Domicilio conocido, Col. Congregación San Antonio El Encinal, C.P. 68360, San Juan Bautista Tuxtepec, Oaxaca","Financiera Nacional Azucarera, S. A.",México,
95,"Compañía de Nitrógeno de Cantarell, S. A. de C. V.",COG.,03/09/1999,E/148/COG/99,362.6,2452.8,$326.34,31/05/2000,Gas Natural y Diésel,Petrolero,Turbogás,En operación,Campeche,"800 metros al Sur de la carretera Federal Núm. 1 Villahermosa-Cd. del Carmen, C.P. 24390, Carmen, Campeche",Boc Holdings,Inglaterra,
96,"Termoeléctrica Peñoles, S. de R. L. de C. V.",GEN.,03/09/1999,E/149/GEN/99,290,1850,$609.00,30/04/2004,Coque,Minero,Lecho Fluidizado,En operación,San Luis Potosí,"Fracción las Palmas, Tamuín, San Luis Potosí",Grupo Peñoles,México,
97,"Iberdrola Energía Monterrey, S. A. de C. V.",P.I.E.,08/10/1999,E/152/PIE/99,530.1,4061,$537.42,26/03/2002,Gas Natural,Productor Independiente,Ciclo combinado,En operación,Nuevo León,"Sitio denominado ""La Camisa"", Pesquería, Nuevo León",Mexico Infrastructure Partners (MIP),España,
98,"Celulosa de Fibras Mexicanas, S. A. de C. V.",GEN.,05/11/1999,E/154/GEN/99,5,33.25,$4.50,15/12/1999,Gas Natural,Papelero,Cogeneración Eficiente,En operación,Tlaxcala,"Camino a la colonia Morelos Km. A 1 , Col. , C.P. 90300, Apizaco, Tlaxcala",Grupo Mosa,México,
99,"Mexichem Resinas Vinílicas, S. A. de C. V.",GEN.,07/01/2000,E/157/GEN/2000,18.73,149.6,$18.23,28/02/2000,Gas Natural,Químico,Ciclo combinado,En operación,Tamaulipas,"Km. 4.5 de la autopista Altamira-Nuevo Puerto Industrial, C.P. 89600, Altamira, Tamaulipas",Mexichem,México,
100,"Compañía Azucarera La Fé, S. A. de C. V.",AUT.,25/01/2000,E/158/AUT/2000,13.06,21.5,$15.67,31/12/1991,Bagazo de Caña,Azucarero,Bioenergía,En operación,Chiapas,"Principal s/n., Col. San Francisco Pujiltic, C.P. 30310, Venustiano Carranza, Chiapas","Impulsora Azucarera del Noroeste, S. A. de C. V.",México,
101,"Compañía Minera Autlán, S. A. de C. V., Unidad Molango",AUT.,25/01/2000,E/159/AUT/2000,10.88,24.7,$9.79,31/12/1991,Gas Natural y Diésel,Minero,Combustión Interna,En operación,Hidalgo,"Km. 10 de la carretera Federal Casetas-Otongo, Ayotetla , C.P. 43130, Lolotla, Hidalgo",Compañía Minera Autlán,México,
102,"Ingenio Melchor Ocampo, S. A. de C. V.",AUT.,17/02/2000,E/161/AUT/2000,6.1,9.1,$7.32,31/12/1991,Bagazo de Caña,Azucarero,Bioenergía,En operación,Jalisco,"Predio de Zacapala, C.P. 48900, Autlán de Navarro, Jalisco","Impulsora Azucarera del Noroeste, S. A. de C. V.",México,
103,"Energía Campeche, S. A. de C. V.",P.I.E.,06/04/2000,E/164/PIE/2000,275,2102.97,$278.80,28/05/2003,Gas Natural,Productor Independiente,Ciclo combinado,En operación,Campeche,"Km. 186 de la Carretera 186, Palizada, Campeche",Saavi,Inglaterra,
104,"Electricidad Águila de Altamira, S. de R. L. de C. V.",P.I.E.,28/04/2000,E/165/PIE/2000,515.9,3841,$523.02,01/05/2002,Gas Natural,Productor Independiente,Ciclo combinado,En operación,Tamaulipas,"Lomas del Real a 30 Km. de la Cd. de Tampico, Altamira, Tamaulipas",Mitsubishi Corporation,Japón,
105,"Tractebel Energía de Monterrey, S. de R. L. de C. V.",GEN.,02/06/2000,E/167/GEN/2000,284.02,2265,$287.94,28/03/2003,Gas Natural,Generador,Cogeneración Eficiente,En operación,Nuevo León,"Km. 9.66 de la carretera estatal Núm. 16 García-Monterrey, C.P. 66000, García, Nuevo León","Enron Energía Industrial de México, S. de R. L. de C. V.",Estados Unidos,
106,"Vidrio Plano de México, S. A. de C. V.",AUT.,19/06/2000,E/170/AUT/2000,11.4,10.69,$10.26,31/12/1991,Diésel,Químico,Turbogás,En operación,Nuevo León,"Km. 10 de la Carretera a García, C.P. 66000, García, Nuevo León",Andrés G. Sada,México,
107,"Fuerza y Energía de Naco-Nogales, S. A. de C. V.",P.I.E.,14/07/2000,E/171/PIE/2000,289.3,2383.95,$293.29,04/10/2003,Gas Natural,Productor Independiente,Ciclo combinado,En operación,Sonora,"“El Fresnal”, 14 kilómetros al suroeste de la población de Agua Prieta, Agua Prieta, Sonora.",Naturgy,España,
108,"Ternium México, S. A. de C. V., Planta Puebla",AUT.,21/07/2000,E/172/AUT/2000,5.6,30.24,$6.72,31/12/1991,Gas Natural,Siderúrgico,Termoeléctrica Convencional,En operación,Puebla,"Km. 20 de la autopista México-Puebla, San Miguel Xoxtla, Puebla",Termium,Luxemburgo,
109,"Energía Azteca X, S. A. de C. V.",P.I.E.,07/08/2000,E/174/PIE/2000,597.25,4850,$605.49,20/07/2003,Gas Natural,Productor Independiente,Ciclo combinado,En operación,Baja California,"Ubicada en el predio denominado “Las Palmas”,lote 45, Colonia Progreso, Sección Cuarta del Municipio de Mexical,carretera Mexicali-Tijuana, Mexicalí, Baja California",Saavi,Inglaterra,
110,"Agroenergía, S. A. de C. V.",GEN.,14/08/2000,E/175/GEN/2000,19.2,140,$20.88,31/12/1991,Gas Natural,Químico,Turbogás,En operación,Querétaro,"Km. 5.5-1 de la carretera a Tlacote El Bajo, Col. Centro, C.P. 76000, Querétaro, Querétaro",Agrogen SA de CV,México,
111,"Ingenio San Rafael de Pucté, S. A. de C. V.",AUT.,15/09/2000,E/176/AUT/2000,49,157.08,$58.80,31/12/1991,Bagazo de Caña,Azucarero,Bioenergía,En operación,Quintana Roo,"Domicilio Conocido, Población de Javier Rojo Gómez, C.P. 77984, Othon P. Blanco, Quintana Roo",Beta San Miguel,México,
112,"Pemex-Exploración y Producción, Plataforma Marina Complejo Ixtoc-A",AUT.,23/10/2000,E/178/AUT/2000,0.83,1.56,$0.74,30/10/2000,Diésel,Petrolero,Combustión Interna,En operación,Campeche,"En La Plataforma Marina Complejo Ixtoc-A, en la Sonda de Campeche, Cd. del Carmen, Campeche",Pemex,México,
113,"Italaise, S. A. de C. V.",GEN.,31/10/2000,E/179/GEN/2000,5.2,32.86,$4.68,01/08/2001,Gas Natural,Manufacturero,Turbogás,En operación,Querétaro,"Avenida San Diego Núm. 1, Col. Carrillo Puerto, C.P. 76200, Querétaro, Querétaro","Porcelanite Lamosa, S. A. de C. V.",México,
114,"Gresaise, S. A. de C. V.",GEN.,31/10/2000,E/180/GEN/2000,5.2,33.34,$4.68,01/09/2001,Gas Natural,Manufacturero,Turbogás,En operación,Tlaxcala,"km 27 de la carretera Puebla-Santa Ana, colonia La Magdalena Tlaltelulco, Santa Ana Chiuautempan, Tlaxcala, CP. 90830","Porcelanite Lamosa, S. A. de C. V.",México,
115,"Fuerza y Energía de Tuxpan, S. A. de C. V.",P.I.E.,15/12/2000,E/181/PIE/2000,1059,7545.9,"$1,073.61",23/05/2003,Gas Natural,Productor Independiente,Ciclo combinado,En operación,Veracruz,"En el predio denominado Tres Estrellas, A 25 Km. al Sur de la Ciudad de Tuxpan, Tuxpan, Veracruz",Naturgy,España,
116,"Becton Dickinson de México, S. A. de C. V.",COG.,09/02/2001,E/184/COG/2001,6.54,40.87,$5.89,30/06/2001,Gas Natural,Farmacéutica,Combustión Interna,En operación,México,"Km. 37.5 de la Autopista México-Queretaro, Col. Fraccionamiento Industrial Cuamatla, C.P. 54730, Cuautitlán Izcalli, Estado de México","Becton, Dickinson and Company",Estados Unidos,
117,"Iberdrola Energía Altamira, S. A. de C. V.",P.I.E.,14/02/2001,E/185/PIE/2001,1153.7,8202.49,"$1,169.62",24/12/2003,Gas Natural,Productor Independiente,Ciclo combinado,En operación,Tamaulipas,"Sitio ""Lomas del Real"", a 30 km de la Ciudad de Tampico, Altamira, Tamaulipas",Mexico Infrastructure Partners (MIP),España,
118,"Industrias Químicas Falcón de México, S. A. de C. V.",GEN.,12/03/2001,E/187/GEN/2001,5,31.5,$4.50,23/11/2001,Diésel,Químico,Turbogás,En operación,Morelos,"Km. 4.5, de la Carretera Federal a Cuautla, Civac, C.P. 62500, Jiutepec, Morelos","Syntex, S. A. de C. V.",Suiza,
119,"Energía Chihuahua, S. A. de C. V.",P.I.E.,27/04/2001,E/191/PIE/2001,277.64,2332.96,$281.47,08/09/2003,Gas Natural,Productor Independiente,Ciclo combinado,En operación,Chihuahua,"Km. 166 de la Carretera Panamericana, Juárez, Chihuahua",Saavi,Inglaterra,
120,"Mission Hills, S. A. de C. V.",GEN.,10/05/2001,E/192/GEN/2001,7.52,43.8,$6.77,10/07/2001,Gas Natural,Maquilador,Turbogás,En operación,Guanajuato,"Km. 47 de la Carretera Federal Queretaro-San Luis, Col. La Cantera, C.P. 37980, San José Iturbide, Guanajuato","Inmobiliaria Hills, S. A. de C. V.",Estados Unidos,
121,"Papeles Ultra, S. A. de C. V.",AUT.,28/05/2001,E/194/AUT/2001,10,43.8,$12.00,31/12/1991,Combustóleo,Papelero,Termoeléctrica Convencional,En operación,México,"Km. 24.4 de la carretera Federal México-Puebla , Col. Población de Tlapizahuac, C.P. 56560, Ixtapaluca, Estado de México",Jorge Alberto Gonzalez Calderon,México,
122,"Termoeléctrica de Mexicali, S. de R. L. de C. V.",IMP.,01/06/2001,E/195/IMP/2001,12,2,$4.80,02/05/2003,Importación,Importación,Importación,En operación,Baja California,"Km. 14 de la carretera número 2 de Mexicali-Tijuana, Delegación Progreso, Mexicali, Baja California",IENOVA,Estados Unidos,
123,"Termoeléctrica de Mexicali, S. de R. L. de C. V.",EXP.,09/08/2001,E/197/EXP/2001,679.7,5835,$689.08,02/05/2003,Gas Natural,Exportación,Ciclo combinado,En operación,Baja California,"km 14 de la carretera número 2 de Mexicali-Tijuana, Delegación Progreso, Mexicali, Baja California",IENOVA,Estados Unidos,
124,"Central Lomas de Real, S. A. de C. V.",P.I.E.,16/08/2001,E/198/PIE/2001,522,4115,$529.20,01/04/2004,Gas Natural,Productor Independiente,Ciclo combinado,En operación,Tamaulipas,"Calle S/67-000-200 núm. 463, Col. Agrícola-Anáhuac, Valle Hermoso, Tamaulipas, C.P. 87500",Mitsui & Co. Power Americas,Japón,
125,"Energía Azteca VIII, S. de R. L. de C. V.",GEN.,16/08/2001,E/199/GEN/2001,131.1,969,$132.91,15/01/2002,Gas Natural,Industrias Diversas,Ciclo combinado,En operación,Guanajuato,"Km. 82, Carretera Federal 57, Las Delicias, San Luis de la Paz, Guanajuato",Saavi,Inglaterra,
126,"Energía de Baja California, S. de R. L. de C. V.",GEN.,25/09/2001,E/200/GEN/2001,337.05,2952.12,$341.70,26/07/2003,Gas Natural,Exportación,Ciclo combinado,En operación,Baja California,"Lote No. 46, km 11.5 de la carretera Mexicali-Tijuana, Colonia Progreso, Sección IV, Mexicalí, Baja California",Sempra Energy,Estados Unidos,
127,"Eléctrica del Valle de México, S. de R. L. de C. V.",AUT.,25/09/2001,E/201/AUT/2001,67.5,365.16,$135.00,01/04/2010,Viento,Municipal,Eólica,En operación,Oaxaca,"Ejido de Aguascalientes-La Mata y la Ventosa, en la región del Istmo de Tehuantepec, Asunción Ixtaltepec y Juchitán de Zaragoza, Oaxaca",Wal-Mart,Estados Unidos,
128,"Pemex-Exploración y Producción, Plataforma Akal-C, Compresión CA-AC-2",AUT.,18/01/2002,E/206/AUT/2002,12.84,101.97,$11.56,18/01/2002,Gas Natural y Diésel,Petrolero,Turbogás,En operación,Campeche,"Plataforma Akal C, Compresión CA-AC-2, en la Sonda de Campeche, Cd. del Carmen, Campeche",Pemex,México,
129,"Central Valle Hermoso, S. A. de C. V.",P.I.E.,22/04/2002,E/208/PIE/2002,518.63,3862,$525.79,01/04/2005,Gas Natural,Productor Independiente,Ciclo combinado,En operación,Tamaulipas,"sitio Anáhuac Sur 2, colonia Agrícola-Anáhuac, municipio de Valle Hermoso, Tamaulipas, C.P. 87500.",Mitsui & Co. Power Americas,Japón,
130,"Energía de Baja California, S. de R. L. de C. V.",IMP.,22/04/2002,E/212/IMP/2002,20,6,$5.00,21/05/2002,Importación,Importación,Importación,En operación,Baja California,"Lote No. 46, km 11.5 de la carretera Mexicali-Tijuana, Colonia Progreso, Sección IV, Mexicalí, Baja California",Sempra Energy,Estados Unidos,
131,"Pemex-Exploración y Producción, Centro de Proceso Akal-B",AUT.,22/04/2002,E/213/AUT/2002,23.3,173.49,$20.97,15/08/2002,Gas Natural y Diésel,Petrolero,Turbogás,En operación,Campeche,"Centro de Proceso Akal B, en la Sonda de Campeche, Cd. del Carmen, Campeche",Pemex,México,
132,"Parques Ecológicos de México, S. A. de C. V.",AUT.,19/09/2002,E/215/AUT/2002,101.9,312,$203.80,31/01/2009,Viento,Industrias Diversas,Eólica,En operación,Oaxaca,"En diversas parcelas y terrenos rústicos del Municipio de Juchitán, Distrito de Juchitán y del Municipio de El Espinal, Oaxaca",Iberdrola,España,
133,"Iberdrola Energía La Laguna, S. A. de C. V.",P.I.E.,26/09/2002,E/216/PIE/2002,513.81,4057,$520.90,15/03/2005,Gas Natural,Productor Independiente,Ciclo combinado,En operación,Durango,"Sitio denominado “Francke” en el km 3 de la carretera estatal 138, Gómez Palacio-Francisco I. Madero, Gómez Palacio, Durango.",Mexico Infrastructure Partners (MIP),España,
134,"SSNL SERVICIOS SUSTENTABLES NL, S. A. DE C. V.",COG.,24/10/2002,E/217/COG/2002,16.96,100.29,$15.26,07/04/2003,Biogás,Municipal,Bioenergía,En operación,Nuevo León,"Km. 10.5 de la carretera Monterrey-Colombia, Municipio de Salinas Victoria, Nuevo León","Municipio de Monterrey, Nuevo León",México,
135,"Molymex, S. A. de C. V.",AUT.,24/10/2002,E/218/AUT/2002,2,0.6,$1.80,05/11/2002,Diésel,Químico,Combustión Interna,En operación,Sonora,"km 29 de la carretera Moctezuma-Nacozari, C.P. 84500, Cumpas, Sonora","Frisco, S. A. de C. V.",México,
136,"AES Mérida III, S. de R. L. de C. V.",EXP.,24/10/2002,E/219/EXP/2002,15,39.4,$15.21,15/11/2002,Gas Natural,Exportación,Ciclo combinado,En operación,Yucatán,"Ciudad Industrial Felipe Carrillo Puerto, C.P. 97288, Mérida, Yucatán",AES,Estados Unidos,
137,"Proveedora de Electricidad de Occidente, S. A. de C. V.",GEN.,27/01/2003,E/241/GEN/2003,19,76.29,$28.50,01/11/2005,Agua,Municipal,Hidroeléctrica,En operación,Jalisco,"Presa Constitución de Apatzingán (Chilatán), Municipio de Jilotlán de Dolores, Jalisco",Enel Green Power,Italia,
138,"Pemex-Exploración y Producción, Centro de Proceso Akal-L",AUT.,12/03/2003,E/243/AUT/2003,24.73,169.87,$22.26,07/07/2004,Gas Natural y Diésel,Petrolero,Turbogás,En operación,Campeche,"Centro de Proceso Akal L, en la Sonda de Campeche, Cd. del Carmen, Campeche",Pemex,México,
139,"Impulsora Mexicana de Energía, S. A. de C. V.",AUT.,29/05/2003,E/254/AUT/2003,24,13,$21.60,29/05/2003,Diésel,Industrias Diversas,Combustión Interna,En operación,Nuevo León,"Libramiento Apodaca–Santa Rosa número 111, Col. Futuro Apodaca, Apodaca, Nuevo León, C.P. 66600",Grupo Carso,México,
140,"Energía Azteca X, S. A. de C. V.",IMP.,05/06/2003,E/255/IMP/2003,20,5,$5.00,20/07/2003,Importación,Importación,Importación,En operación,Baja California,"Ubicada en el predio denominado “Las Palmas”,lote 45, Colonia Progreso, Sección Cuarta del Municipio de Mexical,carretera Mexicali-Tijuana, Mexicalí, Baja California",Saavi,Inglaterra,
141,"DDCAM México, S. A. de C. V.",IMP.,10/07/2003,E/257/IMP/2003,3,13.3,$1.13,11/09/2003,Importación,Importación,Importación,En operación,Sonora,"Samuel Ocaña García s/n esq. Av. Revolución en el Parque Industrial, San Luis Río Colorado, Sonora, C.P. 83455",Ddcam Inc,Estados Unidos,
142,"Nestlé México, S. A. de C. V.",AUT.,14/08/2003,E/263/AUT/2003,2.45,20.41,$2.21,15/03/2004,Gas Natural,Alimentos,Combustión Interna,En operación,México,"Carretera México–Toluca, km 62.5, Toluca, Estado de México, C.P. 50140","Compañía Nestle, S. A. de C. V.",Suiza,
143,"Tractebel Energía de Pánuco, S. A. de C. V.",GEN.,11/09/2003,E/267/GEN/2003,60.73,470,$54.66,09/05/2005,Gas Natural,Químico,Cogeneración,En operación,Tamaulipas,"Carretera Tampico-Cd. Mante, Km. 14.5, Laguna de la Puerta, Altamira, Tamaulipas, C.P. 89000","Tractebel Energía de Pánuco, S. A. de C. V.",México,
144,"Continental Automotive Guadalajara México, S. A. de C. V.",AUT.,25/09/2003,E/268/AUT/2003,3.65,30.3,$3.29,01/11/2003,Diésel,Industrias Diversas,Combustión Interna,En operación,Jalisco,"km 3.5 de la carretera Guadalajara-Morelia número 3, camino a la Tijera, población de La Tijera, Municipio de Tlajomulco de Zúñiga, Jalisco, C.P. 45640",Siemens VDO Automotive AG,Alemania,
145,"Kenworth Mexicana, S. A. de C. V.",IMP.,30/10/2003,E/270/IMP/2003,10,80,$0.00,12/11/2003,Importación,Importación,Importación,En operación,Baja California,"km. 10.5 de la Carretera a San Luis Río Colorado, Col. satélite, Mexicali, BC, C.P. 21100",Paccar Inc,Estados Unidos,
146,"Industrias Zahori, S. A. de C. V.",IMP.,30/10/2003,E/275/IMP/2003,3,26.28,$0.00,12/11/2003,Importación,Importación,Importación,En operación,Baja California,"Calz. Hector Teran Teran km 2.5 s/n, Col. Wisteria, Mexicali, Baja California, C.P. 21600",Industrias Zahori,México,
147,"Rheem Mexicali, S. de R. L. de C. V.",IMP.,18/11/2003,E/281/IMP/2003,2.21,10.5,$0.00,02/12/2003,Importación,Importación,Importación,En operación,Baja California,"Calz. Robledo Industrial núm. 398, Parque Industrial El Colorado, Municipio de Mexicali, Baja California, CP. 21740",Rheem Manufacturing Company ,Estados Unidos,
148,"Iberdrola Energía del Golfo, S. A. de C. V.",P.I.E.,11/12/2003,E/288/PIE/2003,1143,10012.68,"$1,158.78",01/11/2006,Gas Natural,Productor Independiente,Ciclo combinado,En operación,Tamaulipas,"“Lomas de Real” a 30 km de la Cd. de Tampico, en la carretera Puerto Industrial-Tampico, Municipio de Altamira, Tamaulipas",Mexico Infrastructure Partners (MIP),España,
149,"Compañía de Generación Valladolid, S. de R. L. de C. V.",P.I.E.,09/01/2004,E/289/PIE/2004,563.4,3849.36,$571.17,01/06/2006,Gas Natural,Productor Independiente,Ciclo combinado,En operación,Yucatán,"Finca Rústica Chan Pasekal, en la Población de Pixoy, Municipio de Valladolid, Yucatán",Mitsui & Co. Power Americas,Japón,
150,"Cargill de México, S. A. de C. V.",AUT.,19/02/2004,E/291/AUT/2004,7.52,48.04,$6.77,01/01/2005,Gas Natural,Industrias Diversas,Turbogás,En operación,Hidalgo,"km 24 de la Carretera Jorobas–Tula, lote 55, Parque Industrial Atitalaquia, Municipio de Atitalaquia, Hidalgo, CP. 42970",Cargill Incorporated,Estados Unidos,
